step,return
10000,992.3047485351562
20000,962.9404907226562
30000,957.8170166015625
40000,988.0830688476562
50000,1037.322265625
60000,1103.470458984375
70000,1112.0142822265625
80000,1221.280029296875
90000,1291.3106689453125
100000,1169.4097900390625
110000,1095.8758544921875
120000,1075.3885498046875
130000,1079.96826171875
140000,973.3846435546875
150000,937.6754150390625
160000,1038.638671875
170000,1034.990478515625
180000,1023.8099975585938
190000,897.4837646484375
200000,1023.1590576171875
210000,959.2150268554688
220000,987.5232543945312
230000,809.5365600585938
240000,987.5133666992188
250000,494.8757019042969
260000,952.8741455078125
270000,897.0123901367188
280000,767.2181396484375
290000,823.1399536132812
300000,967.0330810546875
310000,978.0825805664062
320000,885.1965942382812
330000,882.2869262695312
340000,925.8394775390625
350000,993.6719970703125
360000,924.04638671875
370000,992.4714965820312
380000,800.3877563476562
390000,796.1531372070312
400000,888.6222534179688
410000,1008.5726928710938
420000,896.3432006835938
430000,911.239013671875
440000,999.2384033203125
450000,1014.0474243164062
460000,1007.0919189453125
470000,948.1618041992188
480000,1015.4159545898438
490000,843.6776123046875
500000,1007.770263671875
510000,1000.6466674804688
520000,968.5283813476562
530000,1004.3378295898438
540000,416.34429931640625
550000,1005.4664306640625
560000,929.8684692382812
570000,992.463623046875
580000,930.7395629882812
590000,670.7278442382812
600000,992.8316040039062
610000,893.5775146484375
620000,536.5401611328125
630000,829.1005249023438
640000,1000.7057495117188
650000,985.9193115234375
660000,811.158447265625
670000,830.97119140625
680000,831.6758422851562
690000,910.1522827148438
700000,1000.0048828125
710000,1012.3836669921875
720000,1012.159423828125
730000,1002.6583251953125
740000,1030.750732421875
750000,1013.3312377929688
760000,940.9849243164062
770000,917.8292236328125
780000,1015.2815551757812
790000,915.7913818359375
800000,920.8836059570312
810000,924.8701782226562
820000,941.8815307617188
830000,781.9155883789062
840000,835.706298828125
850000,1010.9757690429688
860000,934.2078857421875
870000,929.8981323242188
880000,1069.3671875
890000,1005.9219360351562
900000,1039.0828857421875
910000,978.042724609375
920000,1009.6904907226562
930000,946.5518188476562
940000,1065.6529541015625
950000,1071.4671630859375
960000,1036.2254638671875
970000,1074.5531005859375
980000,796.0272216796875
990000,1124.70751953125
1000000,1139.4632568359375
1010000,1047.479736328125
1020000,912.7252807617188
1030000,1026.6297607421875
1040000,936.9791259765625
1050000,1102.049072265625
1060000,1158.1168212890625
1070000,965.5930786132812
1080000,1054.604248046875
1090000,1017.85205078125
1100000,972.7708740234375
1110000,1406.417236328125
1120000,989.2478637695312
1130000,1102.7763671875
1140000,1248.66943359375
1150000,1118.2476806640625
1160000,1129.4022216796875
1170000,1188.7515869140625
1180000,1089.3294677734375
1190000,1253.752197265625
1200000,1212.998046875
1210000,1634.866455078125
1220000,1082.8438720703125
1230000,2219.48779296875
1240000,2701.05078125
1250000,2866.435302734375
1260000,2465.916259765625
1270000,2012.004150390625
1280000,1336.1884765625
1290000,2759.06298828125
1300000,1763.5009765625
1310000,2505.435302734375
1320000,2607.260009765625
1330000,2937.58056640625
1340000,3048.053466796875
1350000,2681.40478515625
1360000,3011.721923828125
1370000,2862.7783203125
1380000,3234.88134765625
1390000,2877.026611328125
1400000,3243.401611328125
1410000,3162.591064453125
1420000,3230.0146484375
1430000,3431.80908203125
1440000,3377.30078125
1450000,3337.0224609375
1460000,3388.1083984375
1470000,3300.7841796875
1480000,3538.207763671875
1490000,3474.664306640625
1500000,3488.185302734375
1510000,3541.875
1520000,3470.08837890625
1530000,3582.152587890625
1540000,3581.95361328125
1550000,3493.098388671875
1560000,3666.358154296875
1570000,3604.557373046875
1580000,3583.696044921875
1590000,3595.30224609375
1600000,3644.991455078125
1610000,3671.9443359375
1620000,3302.878173828125
1630000,3653.01416015625
1640000,3667.5380859375
1650000,3643.733642578125
1660000,3661.258544921875
1670000,3663.214111328125
1680000,3685.1748046875
1690000,3760.461181640625
1700000,3549.381103515625
1710000,3674.2763671875
1720000,3652.025146484375
1730000,3705.4560546875
1740000,3714.923095703125
1750000,3669.313720703125
1760000,3700.7333984375
1770000,3731.0625
1780000,3781.673828125
1790000,3706.063232421875
1800000,3762.565185546875
1810000,3748.82275390625
1820000,2920.46337890625
1830000,3734.324951171875
1840000,3725.3408203125
1850000,3738.341552734375
1860000,3784.583984375
1870000,3769.015625
1880000,3832.46630859375
1890000,3753.030029296875
1900000,3713.4287109375
1910000,3798.237060546875
1920000,3704.56689453125
1930000,3738.64990234375
1940000,3811.71044921875
1950000,3749.045166015625
1960000,3779.392578125
1970000,3817.109619140625
1980000,3832.054931640625
1990000,3835.341064453125
2000000,3807.7734375
2010000,3762.180419921875
2020000,3770.186767578125
2030000,3705.668212890625
2040000,3807.806640625
2050000,3812.681640625
2060000,3840.8369140625
2070000,3763.75390625
2080000,3797.991455078125
2090000,3799.101806640625
2100000,3813.998291015625
2110000,3763.03759765625
2120000,3731.359130859375
2130000,3796.238525390625
2140000,3762.35107421875
2150000,3735.63427734375
2160000,3845.495361328125
2170000,3845.09033203125
2180000,3770.733642578125
2190000,3821.113037109375
2200000,3868.06884765625
2210000,3761.10498046875
2220000,3842.545166015625
2230000,3787.687744140625
2240000,3870.983154296875
2250000,3914.75390625
2260000,3896.268310546875
2270000,3622.88818359375
2280000,3909.72705078125
2290000,3818.938232421875
2300000,3896.5263671875
2310000,3836.455078125
2320000,3941.959716796875
2330000,3911.029296875
2340000,3872.088623046875
2350000,3886.60888671875
2360000,3894.584228515625
2370000,3915.421630859375
2380000,3938.206787109375
2390000,3815.830078125
2400000,3867.946044921875
2410000,3901.232666015625
2420000,3894.97119140625
2430000,3938.8115234375
2440000,3903.02099609375
2450000,3932.07470703125
2460000,3922.4375
2470000,3637.521728515625
2480000,3965.2900390625
2490000,3982.722900390625
