step,return
10000,704.1596069335938
20000,830.9832763671875
30000,714.0641479492188
40000,729.9417114257812
50000,792.2127685546875
60000,850.36572265625
70000,884.2391967773438
80000,980.4254150390625
90000,964.7400512695312
100000,893.1956787109375
110000,903.640380859375
120000,914.0112915039062
130000,921.659912109375
140000,935.4852905273438
150000,985.108642578125
160000,965.5571899414062
170000,995.5001831054688
180000,1035.5853271484375
190000,949.1201782226562
200000,1065.0546875
210000,1063.9708251953125
220000,951.1538696289062
230000,1036.0501708984375
240000,950.2982177734375
250000,1023.7551879882812
260000,845.30029296875
270000,818.2103271484375
280000,602.2577514648438
290000,710.4086303710938
300000,866.4512939453125
310000,775.7468872070312
320000,806.8016967773438
330000,735.5951538085938
340000,1005.81494140625
350000,900.6248779296875
360000,934.6270751953125
370000,640.650146484375
380000,721.7056884765625
390000,735.1371459960938
400000,587.7710571289062
410000,819.4544067382812
420000,1003.892578125
430000,942.6304321289062
440000,1285.52978515625
450000,842.3436279296875
460000,571.2109985351562
470000,1020.62451171875
480000,897.313720703125
490000,1039.437744140625
500000,1337.332275390625
510000,1272.5606689453125
520000,980.7425537109375
530000,536.5508422851562
540000,1161.22412109375
550000,742.384033203125
560000,1039.6893310546875
570000,1076.1165771484375
580000,1067.95654296875
590000,900.1494750976562
600000,1401.826904296875
610000,965.80029296875
620000,1022.7376098632812
630000,1589.5321044921875
640000,1434.734619140625
650000,1309.133544921875
660000,2069.3310546875
670000,1905.6614990234375
680000,1926.470703125
690000,2018.2413330078125
700000,2158.07861328125
710000,1701.7138671875
720000,2190.251708984375
730000,2166.419677734375
740000,2062.3837890625
750000,2467.14208984375
760000,2171.18017578125
770000,1416.933837890625
780000,2294.880859375
790000,2565.176513671875
800000,2247.10400390625
810000,1458.5291748046875
820000,2308.15234375
830000,2619.836669921875
840000,2671.65478515625
850000,2349.2236328125
860000,2543.234130859375
870000,2272.425048828125
880000,2942.07177734375
890000,2795.7451171875
900000,2702.401611328125
910000,2776.166259765625
920000,2982.994873046875
930000,2492.93994140625
940000,3054.174560546875
950000,3039.05712890625
960000,2994.456787109375
970000,3158.9697265625
980000,3136.463623046875
990000,3141.574462890625
1000000,2695.85595703125
1010000,2866.080078125
1020000,3116.068603515625
1030000,2761.90576171875
1040000,2934.09912109375
1050000,3296.787109375
1060000,3306.41259765625
1070000,3246.718505859375
1080000,3308.65380859375
1090000,3081.646728515625
1100000,3295.744384765625
1110000,3247.562255859375
1120000,3259.497314453125
1130000,2879.85595703125
1140000,3101.293212890625
1150000,3301.798828125
1160000,3354.301025390625
1170000,3353.34228515625
1180000,3380.239990234375
1190000,3067.682861328125
1200000,3322.456787109375
1210000,3270.56591796875
1220000,3324.408935546875
1230000,3408.416259765625
1240000,3403.36865234375
1250000,3347.543701171875
1260000,3461.410400390625
1270000,2879.761962890625
1280000,3392.7509765625
1290000,3420.507080078125
1300000,3408.73486328125
1310000,3428.743896484375
1320000,3466.003173828125
1330000,3501.141845703125
1340000,3232.624755859375
1350000,3526.0791015625
1360000,3411.75634765625
1370000,3524.462890625
1380000,3510.795654296875
1390000,3465.377197265625
1400000,3475.269775390625
1410000,3518.248046875
1420000,3182.821044921875
1430000,3315.1279296875
1440000,3544.759521484375
1450000,3560.12744140625
1460000,3530.60595703125
1470000,3490.326171875
1480000,3573.863037109375
1490000,3546.98583984375
1500000,3578.20703125
1510000,3293.583251953125
1520000,3565.18408203125
1530000,3554.90380859375
1540000,3465.18701171875
1550000,3637.074951171875
1560000,3583.85546875
1570000,3445.315185546875
1580000,3598.315673828125
1590000,3679.3115234375
1600000,3568.359130859375
1610000,3402.549560546875
1620000,3624.2890625
1630000,3707.145263671875
1640000,3645.001220703125
1650000,3666.9501953125
1660000,3698.506103515625
1670000,3727.517578125
1680000,3668.057861328125
1690000,3709.954833984375
1700000,3648.916259765625
1710000,3741.522216796875
1720000,3699.50927734375
1730000,3699.84326171875
1740000,3755.35205078125
1750000,3770.92041015625
1760000,3758.77587890625
1770000,3593.0185546875
1780000,3716.3046875
1790000,3760.502685546875
1800000,3720.7470703125
1810000,3773.047607421875
1820000,3803.793212890625
1830000,3787.536865234375
1840000,3779.569580078125
1850000,3776.318603515625
1860000,3830.551025390625
1870000,3856.925048828125
1880000,3826.79931640625
1890000,3815.87939453125
1900000,3820.1357421875
1910000,3858.736083984375
1920000,3844.65625
1930000,3835.552001953125
1940000,3833.77197265625
1950000,3838.958251953125
1960000,3801.9833984375
1970000,3839.74609375
1980000,3879.727783203125
1990000,3848.024658203125
2000000,3858.26953125
2010000,3774.867919921875
2020000,3868.16064453125
2030000,3825.630859375
2040000,3867.1318359375
2050000,3809.632080078125
2060000,3796.765869140625
2070000,3826.599609375
2080000,3827.198974609375
2090000,3843.19287109375
2100000,3820.21923828125
2110000,3897.93310546875
2120000,3826.0615234375
2130000,3866.954345703125
2140000,3807.95263671875
2150000,3533.66552734375
2160000,3820.36962890625
2170000,3876.246826171875
2180000,3832.81689453125
2190000,3825.110107421875
2200000,3842.406982421875
2210000,3927.3603515625
2220000,3875.591552734375
2230000,3889.460205078125
2240000,3873.33544921875
2250000,3921.35986328125
2260000,3878.367431640625
2270000,3858.394287109375
2280000,3886.3154296875
2290000,3919.4912109375
2300000,3903.43798828125
2310000,3906.67578125
2320000,3906.57470703125
2330000,3875.618896484375
2340000,3908.034912109375
2350000,3898.0048828125
2360000,3938.76025390625
2370000,3950.223388671875
2380000,3910.4609375
2390000,3899.781005859375
2400000,3960.96044921875
2410000,3915.537109375
2420000,3943.867919921875
2430000,3890.685546875
2440000,3930.689697265625
2450000,3953.671875
2460000,3889.606689453125
2470000,3835.545654296875
2480000,3948.3828125
2490000,3896.605712890625
