step,return
10000,966.9390869140625
20000,965.3143310546875
30000,961.6629028320312
40000,993.4507446289062
50000,1007.5484619140625
60000,1076.1884765625
70000,1086.189208984375
80000,1090.8155517578125
90000,1098.3172607421875
100000,1144.71630859375
110000,1201.7705078125
120000,1281.2801513671875
130000,1188.41015625
140000,1319.2281494140625
150000,980.1925659179688
160000,1038.8421630859375
170000,996.2109985351562
180000,992.5662231445312
190000,725.4647827148438
200000,957.0429077148438
210000,1004.4856567382812
220000,969.2010498046875
230000,977.6087646484375
240000,662.4732666015625
250000,841.4171752929688
260000,1057.4224853515625
270000,1059.5865478515625
280000,933.4945068359375
290000,947.33837890625
300000,867.0028076171875
310000,807.641845703125
320000,868.8294067382812
330000,1021.1172485351562
340000,974.63525390625
350000,884.353759765625
360000,927.7235717773438
370000,935.5126342773438
380000,1059.26416015625
390000,893.3907470703125
400000,923.3165893554688
410000,955.2763671875
420000,785.481201171875
430000,692.6495971679688
440000,797.5355224609375
450000,899.6023559570312
460000,956.0926513671875
470000,849.5847778320312
480000,1024.933837890625
490000,912.3191528320312
500000,1209.323486328125
510000,916.275146484375
520000,778.0130004882812
530000,533.4234619140625
540000,749.5715942382812
550000,676.072998046875
560000,1035.344970703125
570000,1192.9267578125
580000,934.8153686523438
590000,339.1984558105469
600000,641.2318115234375
610000,716.0263671875
620000,549.77734375
630000,765.2844848632812
640000,663.3992309570312
650000,612.3971557617188
660000,1143.2333984375
670000,865.216064453125
680000,444.1756896972656
690000,700.8451538085938
700000,989.0580444335938
710000,856.4226684570312
720000,870.121826171875
730000,373.2111511230469
740000,778.7890625
750000,900.3037719726562
760000,1352.21044921875
770000,1873.29638671875
780000,1364.0394287109375
790000,2016.973876953125
800000,2039.9073486328125
810000,2066.32958984375
820000,1391.8934326171875
830000,2072.514892578125
840000,1692.6357421875
850000,1771.870361328125
860000,1629.8489990234375
870000,1400.531494140625
880000,2535.367431640625
890000,1773.8131103515625
900000,2638.619873046875
910000,1956.001953125
920000,2601.954833984375
930000,2725.504150390625
940000,2533.158203125
950000,1860.5654296875
960000,2107.483154296875
970000,2533.240234375
980000,1747.5562744140625
990000,1974.1114501953125
1000000,2390.1279296875
1010000,1820.7281494140625
1020000,2707.3408203125
1030000,2737.139404296875
1040000,2615.917724609375
1050000,2910.458984375
1060000,2795.094482421875
1070000,1444.5535888671875
1080000,1572.555908203125
1090000,1768.9783935546875
1100000,2397.807861328125
1110000,2660.81103515625
1120000,2171.1728515625
1130000,2403.335205078125
1140000,2952.41455078125
