step,return
10000,958.0438842773438
20000,965.4213256835938
30000,1034.0616455078125
40000,1042.5247802734375
50000,1086.342041015625
60000,1119.43994140625
70000,1068.035400390625
80000,1143.1087646484375
90000,1262.4674072265625
100000,1090.1103515625
110000,1054.8985595703125
120000,1161.8148193359375
130000,1372.948974609375
140000,1183.775634765625
150000,1099.3636474609375
160000,1208.426025390625
170000,1016.7244873046875
180000,872.9066772460938
190000,858.2424926757812
200000,891.06005859375
210000,907.1139526367188
220000,994.9307861328125
230000,886.3507690429688
240000,1001.2418212890625
250000,924.9305419921875
260000,999.2155151367188
270000,714.1369018554688
280000,1069.4942626953125
290000,930.0813598632812
300000,896.1195068359375
310000,948.7772827148438
320000,685.8690795898438
330000,1082.820068359375
340000,1050.0177001953125
350000,929.9063110351562
360000,975.9910278320312
370000,1094.8648681640625
380000,892.9110717773438
390000,941.4590454101562
400000,966.7496948242188
410000,709.535400390625
420000,981.4617919921875
430000,742.5667724609375
440000,818.5128173828125
450000,865.604736328125
460000,812.5656127929688
470000,896.321533203125
480000,1034.57958984375
490000,856.7122192382812
500000,776.5930786132812
510000,721.1676025390625
520000,819.4283447265625
530000,774.2391967773438
540000,930.5128784179688
550000,874.9788818359375
560000,1016.1737060546875
570000,787.91845703125
580000,754.1114501953125
590000,803.9613037109375
600000,1093.4906005859375
610000,1246.336181640625
620000,860.05615234375
630000,1092.44873046875
640000,648.882568359375
650000,1020.6175537109375
660000,1106.98779296875
670000,674.3001098632812
680000,693.339599609375
690000,981.5311279296875
700000,827.1097412109375
710000,596.0834350585938
720000,817.89892578125
730000,626.985107421875
740000,870.0671997070312
750000,1306.1707763671875
760000,1157.3709716796875
770000,1309.335693359375
780000,1438.243408203125
790000,1569.3656005859375
800000,688.064453125
810000,1343.7098388671875
820000,1532.365478515625
830000,1634.180419921875
840000,1522.29833984375
850000,1718.8018798828125
860000,1468.37158203125
870000,1957.201171875
880000,1139.72314453125
890000,2047.210693359375
900000,1597.021484375
910000,1686.9962158203125
920000,1844.1590576171875
930000,1549.0321044921875
940000,2079.37060546875
950000,2129.0302734375
960000,1724.755126953125
970000,2435.59619140625
980000,1648.656005859375
990000,2425.525390625
1000000,2459.538818359375
1010000,2817.7666015625
1020000,2305.644775390625
1030000,2849.796630859375
1040000,2647.818603515625
1050000,2703.1337890625
1060000,1653.8077392578125
1070000,2094.545166015625
1080000,2928.691162109375
1090000,2726.251708984375
1100000,1983.4056396484375
1110000,2823.362060546875
1120000,2250.495361328125
1130000,2816.9873046875
1140000,2235.260986328125
1150000,2455.65380859375
1160000,2813.13525390625
1170000,2833.80615234375
1180000,3075.247314453125
1190000,3059.560546875
1200000,2180.294189453125
1210000,2878.201416015625
1220000,3032.173583984375
1230000,3055.054931640625
1240000,2875.017822265625
1250000,2951.976806640625
1260000,3019.86962890625
1270000,3113.979248046875
1280000,2994.548095703125
1290000,2874.442138671875
1300000,3079.980712890625
1310000,2825.020751953125
1320000,3104.732177734375
1330000,3134.080322265625
1340000,3133.6357421875
1350000,3200.940673828125
1360000,2846.35400390625
1370000,3138.7333984375
1380000,2847.495849609375
1390000,3205.405517578125
1400000,3230.388427734375
1410000,3248.65478515625
1420000,3239.9521484375
1430000,3246.59912109375
1440000,3252.629150390625
1450000,2999.818115234375
1460000,3261.97998046875
1470000,3225.564208984375
1480000,2911.497314453125
1490000,3260.724365234375
1500000,3252.755126953125
1510000,3010.126220703125
1520000,3261.962646484375
1530000,3253.81396484375
1540000,3346.115234375
1550000,3296.320556640625
1560000,3218.087158203125
1570000,3272.875
1580000,3223.726318359375
1590000,3310.7763671875
1600000,3120.263671875
1610000,3305.672119140625
1620000,3269.10986328125
1630000,3283.22314453125
1640000,3374.85107421875
1650000,3380.152099609375
1660000,3359.78125
1670000,3400.583984375
1680000,3379.944580078125
1690000,3442.123779296875
1700000,3458.222412109375
1710000,3444.154296875
1720000,3423.333740234375
1730000,3322.14599609375
1740000,3424.479736328125
1750000,3488.390625
1760000,3435.2646484375
1770000,3458.015625
1780000,3486.67138671875
1790000,3517.784912109375
1800000,3482.569091796875
1810000,3505.519287109375
1820000,3537.369140625
1830000,3545.341552734375
1840000,3452.875
1850000,3509.26806640625
1860000,3486.893798828125
1870000,3554.234375
1880000,3500.836181640625
1890000,3637.95068359375
1900000,3613.767822265625
1910000,3565.844970703125
1920000,3597.873046875
1930000,3544.177490234375
1940000,3455.1201171875
1950000,3623.220458984375
1960000,3426.1845703125
1970000,3638.342529296875
1980000,3630.655029296875
1990000,3613.168701171875
2000000,3646.452392578125
2010000,3572.974365234375
2020000,3709.774169921875
2030000,3710.3095703125
2040000,3615.674072265625
2050000,3686.168212890625
2060000,3647.52734375
2070000,3734.137939453125
2080000,3690.720947265625
2090000,3746.49072265625
2100000,3738.23388671875
2110000,3724.13720703125
2120000,3746.78466796875
2130000,3728.5322265625
2140000,3815.1513671875
2150000,3590.78857421875
2160000,3789.20458984375
2170000,3795.345458984375
2180000,3773.345947265625
2190000,3756.218505859375
2200000,3825.05029296875
2210000,3850.705322265625
2220000,3794.927734375
2230000,3816.551513671875
2240000,3440.641845703125
2250000,3711.9228515625
2260000,3777.983642578125
2270000,3872.07763671875
2280000,3795.872802734375
2290000,3931.221435546875
2300000,3892.6103515625
2310000,3865.94775390625
2320000,3894.37109375
2330000,3846.468505859375
2340000,3868.734619140625
2350000,3888.48291015625
2360000,3814.392578125
2370000,3463.379150390625
2380000,3888.386962890625
2390000,3883.470703125
2400000,3877.7724609375
2410000,3741.57080078125
2420000,3860.9130859375
2430000,3889.243408203125
2440000,3860.483154296875
2450000,3832.287353515625
2460000,3924.859130859375
2470000,3923.372802734375
2480000,3879.673095703125
2490000,3920.3095703125
