step,return
1540000,3206.6767578125
1550000,3127.160888671875
1560000,3287.75048828125
1570000,3372.7607421875
1580000,3301.720703125
1590000,3356.02001953125
1600000,3263.862548828125
1610000,3097.349853515625
1620000,2841.004150390625
1630000,2352.071533203125
1640000,2576.2119140625
1650000,3363.1259765625
1660000,3366.368896484375
1670000,2808.7958984375
1680000,3182.09228515625
1690000,3262.523193359375
1700000,2792.083251953125
1710000,3405.667724609375
1720000,3403.113525390625
1730000,3417.104736328125
1740000,3413.0458984375
1750000,3327.618896484375
1760000,3378.042236328125
1770000,3390.276611328125
1780000,3318.436279296875
1790000,3220.520263671875
1800000,3358.16259765625
1810000,3466.00244140625
1820000,3425.908935546875
1830000,3464.96044921875
1840000,3498.48388671875
1850000,3270.605224609375
1860000,3432.3642578125
1870000,3073.7607421875
1880000,3502.96728515625
1890000,3148.265869140625
1900000,3435.22021484375
1910000,3434.615234375
1920000,3480.84619140625
1930000,3524.412109375
1940000,3518.55078125
1950000,3531.41650390625
1960000,3358.555419921875
1970000,3184.9306640625
1980000,3435.32421875
1990000,3506.674560546875
2000000,3523.601806640625
2010000,3525.431396484375
2020000,3565.38037109375
2030000,3630.4619140625
2040000,3535.115234375
2050000,3551.93896484375
2060000,3615.750732421875
2070000,3570.9462890625
2080000,3520.377685546875
2090000,3421.451416015625
2100000,3697.42626953125
2110000,3530.880615234375
2120000,3569.66552734375
2130000,3701.433349609375
2140000,3558.8525390625
2150000,3567.42138671875
2160000,3699.17529296875
2170000,3575.958740234375
2180000,3711.7822265625
2190000,3468.95068359375
2200000,3298.23095703125
2210000,3712.37841796875
2220000,3707.719482421875
2230000,3711.680419921875
2240000,3763.21533203125
2250000,3667.3349609375
2260000,3740.146240234375
2270000,3612.50390625
2280000,3757.024169921875
2290000,3724.4501953125
2300000,3837.53955078125
2310000,3769.86865234375
2320000,3800.26123046875
2330000,3820.839111328125
2340000,3773.228515625
2350000,3821.10791015625
2360000,3829.06201171875
2370000,3840.08203125
2380000,3808.990478515625
2390000,3850.23583984375
2400000,3747.542236328125
2410000,3791.227294921875
2420000,3676.077392578125
2430000,3823.078369140625
2440000,3806.482666015625
2450000,3300.97705078125
2460000,3825.306640625
2470000,3835.779296875
2480000,3618.007568359375
2490000,3840.425048828125
