step,return
10000,957.3834838867188
20000,968.4790649414062
30000,968.3599853515625
40000,1007.1419067382812
50000,1078.0299072265625
60000,1116.1422119140625
70000,1009.4796142578125
80000,1002.1527709960938
90000,1002.8091430664062
100000,1088.50439453125
110000,1026.2576904296875
120000,1068.8232421875
130000,1139.7630615234375
140000,1135.5740966796875
150000,961.1281127929688
160000,989.4631958007812
170000,1072.895263671875
180000,987.0097045898438
190000,949.6539306640625
200000,1002.2780151367188
210000,841.3245239257812
220000,1019.433837890625
230000,993.4924926757812
240000,803.3718872070312
250000,817.1152954101562
260000,715.2984008789062
270000,782.4180908203125
280000,894.8527221679688
290000,790.8235473632812
300000,983.0238037109375
310000,928.7470092773438
320000,786.1685180664062
330000,917.0050659179688
340000,902.1622314453125
350000,888.1625366210938
360000,818.31689453125
370000,849.6815795898438
380000,1000.3981323242188
390000,636.394287109375
400000,878.4298095703125
410000,719.033203125
420000,968.0718994140625
430000,975.320556640625
440000,959.0160522460938
450000,981.1608276367188
460000,966.0728149414062
470000,926.9020385742188
480000,961.7877197265625
490000,1000.580322265625
500000,999.91796875
510000,797.4655151367188
520000,988.0592041015625
530000,971.1932373046875
540000,995.5794067382812
550000,719.7683715820312
560000,792.2022705078125
570000,723.4457397460938
580000,925.308349609375
590000,978.7376708984375
600000,738.3455200195312
610000,1001.9722900390625
620000,919.222412109375
630000,826.5263061523438
640000,842.5645751953125
650000,933.53759765625
660000,827.0427856445312
670000,925.56005859375
680000,1005.8978881835938
690000,1008.6997680664062
700000,1028.3843994140625
710000,1021.7440795898438
720000,1021.2711181640625
730000,1020.7783203125
740000,1060.321044921875
750000,1063.79443359375
760000,1074.56201171875
770000,1068.43017578125
780000,1070.551513671875
790000,1062.869873046875
800000,1018.1307983398438
810000,935.5567016601562
820000,998.4414672851562
830000,1122.67333984375
840000,996.0443725585938
850000,1085.943359375
860000,991.6659545898438
870000,1194.0120849609375
880000,1309.915283203125
890000,1124.5701904296875
900000,1276.3121337890625
910000,1961.4266357421875
920000,1469.1396484375
930000,1723.156494140625
940000,1400.4337158203125
950000,1725.9144287109375
960000,1662.1676025390625
970000,1905.0927734375
980000,2234.99609375
990000,1440.7137451171875
1000000,2128.1005859375
1010000,1614.9615478515625
1020000,2500.261474609375
1030000,2390.536376953125
1040000,2476.882568359375
1050000,2277.73828125
1060000,2579.323974609375
1070000,2623.61865234375
1080000,2483.544677734375
1090000,2257.7138671875
1100000,2423.1201171875
1110000,2791.663330078125
1120000,2630.9873046875
1130000,1357.6378173828125
1140000,2790.548095703125
1150000,2374.25830078125
1160000,2781.728759765625
1170000,2805.0185546875
1180000,2919.13525390625
1190000,2867.607177734375
1200000,2936.493896484375
1210000,2684.79833984375
1220000,2859.6015625
1230000,2942.69775390625
1240000,2961.8740234375
1250000,2744.908935546875
1260000,2946.575439453125
1270000,2779.6689453125
1280000,3037.67236328125
1290000,2764.9775390625
1300000,3032.91259765625
1310000,2592.626708984375
1320000,2993.013916015625
1330000,2997.801025390625
1340000,2975.322998046875
1350000,2950.35498046875
1360000,2903.06298828125
1370000,3052.551513671875
1380000,3045.05029296875
1390000,3057.51513671875
1400000,3057.697509765625
1410000,3174.294921875
1420000,3069.539306640625
1430000,3132.088623046875
1440000,3183.956298828125
1450000,3033.82373046875
1460000,3219.729248046875
1470000,3118.79150390625
1480000,3100.615478515625
1490000,3155.014892578125
1500000,3229.890869140625
1510000,3219.914794921875
1520000,3232.420654296875
1530000,2900.830322265625
1540000,3153.734130859375
1550000,3294.089599609375
1560000,3118.7265625
1570000,3222.1572265625
1580000,3144.18896484375
1590000,3215.862548828125
1600000,3238.16748046875
1610000,3225.46533203125
1620000,3276.40673828125
1630000,3226.96728515625
1640000,3232.930908203125
1650000,3247.87158203125
1660000,3316.109130859375
1670000,3225.983154296875
1680000,3332.683837890625
1690000,3215.392578125
1700000,3307.29443359375
1710000,3313.811279296875
1720000,3277.30322265625
1730000,2966.53662109375
1740000,3236.29931640625
1750000,3312.6611328125
1760000,3424.9951171875
1770000,3222.75
1780000,3341.283447265625
1790000,3406.724609375
1800000,3371.176025390625
1810000,3319.412841796875
1820000,3280.5673828125
1830000,3349.64501953125
1840000,3386.9638671875
1850000,3353.678466796875
1860000,3427.050537109375
1870000,3389.91796875
1880000,3443.312255859375
1890000,3428.005615234375
1900000,3463.452880859375
1910000,3348.819091796875
1920000,3374.101806640625
1930000,3368.652099609375
1940000,3423.533203125
1950000,3410.6337890625
1960000,3441.4443359375
1970000,3377.235107421875
1980000,3503.9541015625
1990000,3401.017333984375
2000000,3491.904052734375
2010000,3532.18798828125
2020000,3534.967041015625
2030000,3424.408935546875
2040000,3416.93017578125
2050000,3497.635986328125
2060000,3351.537841796875
2070000,3449.958251953125
2080000,3592.841796875
2090000,3588.632080078125
2100000,3614.445068359375
2110000,3456.328857421875
2120000,3606.913818359375
2130000,3589.765625
2140000,3567.221923828125
2150000,3593.0107421875
2160000,3642.982421875
2170000,3602.239501953125
2180000,3603.702880859375
2190000,3337.809326171875
2200000,3653.3955078125
2210000,3644.65185546875
2220000,3655.171142578125
2230000,3640.431640625
2240000,3630.911865234375
2250000,3663.862060546875
