step,return
10000,1004.1770629882812
20000,963.2210083007812
30000,961.826416015625
40000,985.744140625
50000,1011.6209716796875
60000,998.1668090820312
70000,1113.1292724609375
80000,1048.4925537109375
90000,1179.736572265625
100000,1093.7742919921875
110000,1224.7344970703125
120000,1164.331298828125
130000,1059.8677978515625
140000,1232.20556640625
150000,1176.0528564453125
160000,1262.1285400390625
170000,1036.353759765625
180000,1123.700927734375
190000,839.08984375
200000,1076.6512451171875
210000,912.8988647460938
220000,874.0179443359375
230000,669.4597778320312
240000,814.2301635742188
250000,717.9923706054688
260000,702.1531372070312
270000,361.5520324707031
280000,656.3088989257812
290000,641.85009765625
300000,908.2926025390625
310000,622.9269409179688
320000,670.0082397460938
330000,1049.62841796875
340000,791.0635986328125
350000,491.97967529296875
360000,909.3987426757812
370000,665.4976806640625
380000,654.9644165039062
390000,844.6443481445312
400000,753.6563110351562
410000,298.3932800292969
420000,1384.519775390625
430000,922.4191284179688
440000,922.183837890625
450000,1285.0008544921875
460000,1330.8349609375
470000,1142.791259765625
480000,1022.804931640625
490000,716.7449951171875
500000,507.69683837890625
510000,892.4087524414062
520000,1129.9906005859375
530000,1376.9273681640625
540000,731.7013549804688
550000,665.5278930664062
560000,1050.699462890625
570000,971.4369506835938
580000,1049.42138671875
590000,1660.6064453125
600000,1749.9561767578125
610000,1514.370849609375
620000,1712.0291748046875
630000,1018.3660278320312
640000,1246.1845703125
650000,1460.2003173828125
660000,1743.826904296875
670000,1839.7703857421875
680000,1734.13720703125
690000,2089.410888671875
700000,1309.49560546875
710000,2401.669677734375
720000,2198.596435546875
730000,1835.5711669921875
740000,2751.932373046875
750000,1794.42431640625
760000,2410.380126953125
770000,2552.4677734375
780000,2089.185546875
790000,1992.3507080078125
800000,2350.342041015625
810000,2192.388916015625
820000,2956.064453125
830000,2460.18994140625
840000,2417.824462890625
850000,3030.71923828125
860000,2781.9638671875
870000,2562.012451171875
880000,3092.417724609375
890000,2658.1611328125
900000,2414.620361328125
910000,2811.54541015625
920000,2941.616943359375
930000,2610.875244140625
940000,2229.24658203125
950000,3081.7666015625
960000,3055.505859375
970000,2968.438232421875
980000,3172.84619140625
990000,2888.0869140625
1000000,2616.8486328125
1010000,2967.200927734375
1020000,2584.114013671875
1030000,3251.936767578125
1040000,2968.662841796875
1050000,2962.311767578125
1060000,2969.9208984375
1070000,3162.061767578125
1080000,3307.372802734375
1090000,2767.177978515625
1100000,3227.590087890625
1110000,3351.744873046875
1120000,3243.147216796875
1130000,3401.4619140625
1140000,3090.35302734375
1150000,3291.77587890625
1160000,3182.09375
1170000,3257.730224609375
1180000,2833.84912109375
1190000,3435.965576171875
1200000,3449.74755859375
1210000,3458.308349609375
1220000,3473.72900390625
1230000,3447.469970703125
1240000,3433.89599609375
1250000,3548.671142578125
1260000,3552.675048828125
1270000,3502.61669921875
1280000,3216.52685546875
1290000,3536.522705078125
1300000,3115.76025390625
1310000,3600.64306640625
1320000,3499.828125
1330000,3595.289306640625
1340000,3618.586669921875
1350000,3666.75
1360000,3027.388916015625
1370000,3583.562744140625
1380000,3576.151123046875
1390000,3376.862060546875
1400000,3324.843017578125
1410000,3592.868896484375
1420000,3600.89501953125
1430000,3644.6396484375
1440000,3623.904052734375
1450000,3005.025390625
1460000,3675.684814453125
1470000,3672.584716796875
1480000,3341.73681640625
1490000,3655.8095703125
1500000,3734.74658203125
1510000,3661.593017578125
1520000,3357.985595703125
1530000,3777.122314453125
1540000,3698.60498046875
1550000,3277.9599609375
1560000,3762.110595703125
1570000,3414.949462890625
1580000,3407.52197265625
1590000,3757.467041015625
1600000,3781.036865234375
1610000,3851.59375
1620000,3797.446533203125
1630000,3821.17626953125
1640000,3824.096435546875
1650000,3783.72900390625
1660000,3810.46484375
1670000,3825.38623046875
1680000,3877.942138671875
1690000,3886.0498046875
1700000,3886.482177734375
1710000,3893.493896484375
1720000,3868.40576171875
1730000,3872.43896484375
1740000,3502.06689453125
1750000,3909.46240234375
1760000,3886.373046875
1770000,3512.6064453125
1780000,3835.986083984375
1790000,3913.486328125
1800000,3881.098876953125
1810000,3916.36962890625
1820000,3894.038818359375
1830000,3869.291015625
1840000,3924.45849609375
1850000,3882.684326171875
1860000,3957.82861328125
1870000,3896.769775390625
1880000,3873.702880859375
1890000,3942.406494140625
1900000,3934.180419921875
1910000,3912.4619140625
1920000,3909.763671875
1930000,3882.9384765625
1940000,3937.8837890625
1950000,3842.007568359375
1960000,3241.531982421875
1970000,3950.649658203125
1980000,3916.401611328125
1990000,3965.643798828125
2000000,3980.18994140625
2010000,3948.42919921875
2020000,3940.115234375
2030000,3921.1767578125
2040000,3964.82421875
2050000,3954.711669921875
2060000,2347.35986328125
2070000,4013.36474609375
2080000,3624.745849609375
2090000,4039.750244140625
2100000,4019.19091796875
2110000,3980.798095703125
2120000,4008.909912109375
2130000,3961.94921875
2140000,3583.218017578125
2150000,4042.431884765625
2160000,4005.554931640625
2170000,3994.484130859375
2180000,4015.044677734375
2190000,3972.117919921875
2200000,3987.16064453125
2210000,3970.300048828125
2220000,4028.906494140625
2230000,3950.3212890625
2240000,4035.3408203125
2250000,3986.98388671875
2260000,4037.7451171875
2270000,4038.05615234375
2280000,4025.578857421875
2290000,3727.2744140625
2300000,4038.632080078125
2310000,4067.316162109375
2320000,4043.29052734375
2330000,4010.514892578125
2340000,4019.597412109375
2350000,4020.986328125
2360000,4065.6962890625
2370000,4020.795166015625
2380000,4081.20166015625
2390000,4068.284912109375
2400000,3672.378662109375
2410000,4065.562744140625
2420000,3431.4580078125
2430000,4084.61376953125
2440000,3308.819091796875
2450000,4051.466796875
2460000,4105.2958984375
2470000,4062.59716796875
2480000,3839.8134765625
2490000,4048.341796875
